"234355","-0.09","-0.57","0.82","1.14","1.01","-0.25"
"234355","-0.10","-0.56","0.82","1.11","0.99","-0.30"
"234355","-0.10","-0.55","0.83","1.06","1.01","-0.33"
"234355","-0.11","-0.54","0.83","0.89","0.93","-0.32"
"234355","-0.12","-0.54","0.84","0.67","0.79","-0.26"
"234355","-0.12","-0.53","0.84","0.49","0.67","-0.15"
"234355","-0.12","-0.53","0.84","0.33","0.52","-0.13"
"234355","-0.13","-0.53","0.84","0.19","0.34","-0.13"
"234355","-0.13","-0.53","0.84","0.04","0.16","-0.11"
"234355","-0.13","-0.53","0.84","-0.05","0.04","-0.06"
"234355","-0.13","-0.53","0.84","-0.11","-0.00","-0.02"
"234355","-0.13","-0.53","0.84","-0.15","-0.04","0.00"
"234355","-0.13","-0.53","0.84","-0.17","-0.06","0.01"
"234355","-0.13","-0.53","0.84","-0.20","-0.09","0.00"
"234355","-0.13","-0.53","0.84","-0.26","-0.14","-0.02"
